county_name,entity_id,year,revenues_govfunds,revenues_propfunds,expenditures_gov,expenditures_prop,total_revenues,total_expenditures,vehicle_fines,other_court_fines,forfeitures,delinquent_taxes,total_fines,state_intergov,fed_intergov,ownsource_rev,fines_share,vehicle_fines_share,library,edu,police,corrections,fire,GEOID,NAME,total_pop,his,nha,nhaian,nhb,nhmixed,nhnh,nhsor,nhw,pnhw,pnhb,phis,papi,fines_share_tot_rev,fines_per_cap,vehicle_fines_share_tot_rev,vehicle_fines_per_cap,police_share,corrections_share,fire_share,library_share,edu_share,police_per_1000,edu_per_1000
Contra Costa,7,2019,2054921234,1638306095,1919318138,1622789852,3693227329,3542107990,1838830,4110251,2825257,1016996,9791334,679606039,298060165,1077255030,0.009089151340514048,0.0017069588433483573,32305713,32305713,171677817,162119885,131508371,06013,"Contra Costa County, California",1142251,292298,188237,2278,95892,54000,5297,3657,500592,0.43825043707556394,0.08395002499450646,0.25589647109085484,0.16943211255669727,0.0026511593053361164,8.571963605197107,4.978924491219695e-4,1.6098300636199925,0.04846769705629444,0.04576932308605306,0.03712714896645486,0.009120476589422109,0.009120476589422109,150297.80407283513,28282.499205516124
Contra Costa,7,2018,1638478435,1589916643,1540040402,1546140652,3228395078,3086181054,1934444,3789078,3794741,21265759,30784022,620608435,214221998,803648002,0.03830535498550272,0.002407078715041713,28339203,28339203,164551302,158472250,,06013,"Contra Costa County, California",1133247,288101,182135,2376,93683,54921,5251,3829,502951,0.4438141023095583,0.08266776792702739,0.2542261307552546,0.16535318425727136,0.009535394911787187,27.164441644231132,5.991968000392299e-4,1.7069923855964322,0.05331874544000749,0.05134898025331472,,0.009182611941470365,0.009182611941470365,145203.3863756092,25007.084069051143
Contra Costa,7,2017,1583174065,1489291341,1475103173,1467424555,3072465406,2942527728,1983442,4502469,2893862,23912480,33292253,586734291,226875928,769563846,0.04326119681043332,0.0025773586042398358,26843197,26843197,148292860,141489309,,06013,"Contra Costa County, California",1123678,284003,177544,2668,93140,52576,5195,3734,504818,0.44925503569527925,0.08288851432527823,0.25274411352718484,0.16262577001596543,0.010835680341586896,29.62792988738767,6.455538917140212e-4,1.7651337838775878,0.050396418898248696,0.04808427382132727,,0.009122495854353424,0.009122495854353424,131970.9560924037,23888.691422275777
Contra Costa,7,2016,,,,,1516477129,1420345998,2059129,5022568,2969368,23531977,33583042,543213148,219344402,,,,25217892,25335769,108208162,119595953,0,06013,"Contra Costa County, California",1107925,277676,169695,2823,93809,50468,5177,3485,504792,0.4556192883092267,0.08467089378793691,0.2506270731322066,0.1578373987408895,0.022145432567219417,30.311656474941895,0.0013578371612883058,1.8585454791614955,0.07618436785992197,0.08420198540947345,0,0.017754752740184086,0.017837744490198506,97667.4070898301,22867.765417334205
Contra Costa,7,2015,,,,,1486859651,1399746397,2202347,4810379,3752196,23584245,34349167,533773522,229178863,,,,24524263,24670416,112089598,119010832,0,06013,"Contra Costa County, California",1096068,273350,165336,3071,94046,47590,5200,3660,503815,0.45965670013174365,0.08580307061240726,0.2493914611137265,0.15558888682089067,0.02310182200243189,31.338536477663794,0.001481207051734031,2.0093160278376887,0.08007850439210668,0.08502313865930958,0,0.01752050446606722,0.01762491838012568,102265.18610159223,22508.107161234522
Contra Costa,7,2014,,,,,1415070665,1326143887,2182382,5265113,5888225,23915040,37250760,522770037,208256895,,,,23704009,23858412,95710065,109280963,0,06013,"Contra Costa County, California",1081232,267859,159608,3002,93141,46147,4809,3151,503515,0.4656863651834204,0.08614339938144636,0.24773499119522915,0.15206449679624726,0.026324310807474764,34.45214348077008,0.001542242415151755,2.0184215783476627,0.07217170469828513,0.08240505730280533,0,0.01787438695933905,0.017990817010039878,88519.45280938782,22065.950693283216
Contra Costa,7,2013,,,,,1332684480,1265584883,2089900,5236908,4493259,23920738,35740805,488077953,212927916,,,,23707727,23897851,95542526,107987826,0,06013,"Contra Costa County, California",1065794,261427,154869,2869,93777,41821,4731,3133,503167,0.4721053036515499,0.08798792261919283,0.2452884891451819,0.14974751218340504,0.026818654780162217,33.53444005126694,0.0015681881430779474,1.9608854994492368,0.07549278383724184,0.08532641899452903,0,0.01873262498505997,0.018882851178935896,89644.45849760836,22422.57978558708
Contra Costa,7,2012,,,,,1263337996,1227215707,2283112,6370259,2760141,10319823,21733335,422626680,221235528,,,,22727709,22921862,104064144,113900224,0,06013,"Contra Costa County, California",1052047,255128,150514,2580,93001,39431,4507,3637,503249,0.4783522028958782,0.08840004296385998,0.24250627586029902,0.14735178181202932,0.01720310405355686,20.65814074846466,0.0018072059949347079,2.1701615992441403,0.08479694596998831,0.09281190205626988,0,0.01851973444469612,0.0186779405358442,98915.86972825359,21787.868792934154
Contra Costa,7,2011,,,,,1330257227,1264031617,2058792,4843492,3438048,13070933,23411265,426703436,244395824,,,,22772479,22966670,101834557,112779476,0,06013,"Contra Costa County, California",1037817,248089,146195,2488,92044,36511,4435,4350,503705,0.4853505001363439,0.08869000989577161,0.23904888819512496,0.14514119541306414,0.017599051164560973,22.558182222877445,0.0015476645856252883,1.983771705416273,0.0805632989162802,0.08922203723643093,0,0.018015751104428268,0.018169379381908293,98123.8089181426,22129.787814229294
Contra Costa,7,2010,,,,,1353015047,1243406695,2356548,4340891,1937609,10067687,18702735,444899316,249594041,,,,25219537,25437597,87882365,122098852,0,06013,"Contra Costa County, California",1024809,239836,143283,2661,90756,33584,4485,4593,505611,0.49337095985690993,0.08855894122709695,0.23402995094695694,0.14419077115833293,0.013823005916651865,18.249971458096095,0.0017417012510135077,2.2994997116535862,0.07067869696487358,0.098197036006791,0,0.02028261316382891,0.020457986194130955,85754.87237133944,24821.793134135238
Contra Costa,7,2009,,,,,1341346490,1314916076,2270475,4530311,2593038,10198017,19591841,402607167,210717085,,,,26748302,27068757,95989582,128266674,0,06013,"Contra Costa County, California",1015571,226432,134711,3070,91758,30574,4248,5229,519549,0.5115831389435106,0.09035114236227698,0.22296028539609736,0.13682844429389968,0.014606100024163033,19.29145377329601,0.001692683446765496,2.2356634838923126,0.07300053878115335,0.09754742248660439,0,0.020342212319259832,0.020585919888015728,94517.84464109353,26653.73174302929
Contra Costa,7,2008,,,,,1401701155,1339985217,2406519,7104011,8653411,11218308,29382249,400226612,236938341,,,,25911796,26224904,93186434,129854881,0,,,,,,,,,,,,,,,,0.02096184974606802,,0.001716855972769745,,0.0695428821286765,0.09690769670632866,0,0.019337374525677322,0.01957103979006061,,
Contra Costa,7,2007,,,,,1380770704,1310288576,2626399,4265107,2170097,9216663,18278266,381550573,233806766,,,,25456630,25697241,95772659,126575256,0,,,,,,,,,,,,,,,,0.013237727268582026,,0.0019021253799718508,,0.07309279860499981,0.09660105286608253,0,0.0194282621906947,0.01961189425801725,,
Contra Costa,7,2006,,,,,1290983036,1200893970,2548931,4172741,2194104,9708299,18624075,357190769,250078214,,,,22972177,23288701,85671379,115343701,0,,,,,,,,,,,,,,,,0.014426273994819556,,0.001974410917046318,,0.07133966956300064,0.09604819732752926,0,0.01912923003518787,0.019392803679412263,,
Contra Costa,7,2005,,,,,1190919882,1136776004,2679567,4317970,4219535,9853857,21070929,347831289,235505228,,,,21457840,21759611,80603616,106212946,0,,,,,,,,,,,,,,,,0.017692986168485178,,0.0022499977038757677,,0.07090545166011439,0.0934334870073489,0,0.018876049392752663,0.01914151154091391,,
Contra Costa,7,2004,,,,,1126950823,1118333550,2472673,4151112,3356581,21703784,31684150,351580389,240890824,,,,18912261,19225269,75819659,101794406,0,,,,,,,,,,,,,,,,0.028114935765923835,,0.0021941267973145623,,0.06779699938359178,0.09102329622499478,0,0.016911109391290282,0.01719099726552959,,
Contra Costa,7,2003,,,,,1459064072,1090536559,1721876,4699965,3676797,8118296,18216934,369246022,239898598,,,,18084293,18341609,78549758,99131153,0,,,,,,,,,,,,,,,,0.012485355749339568,,0.0011801236375039738,,0.0720285416859647,0.09090126523672096,0,0.01658293144851827,0.01681888502373445,,
Del Norte,8,2021,86240534,8878055,74838477,12741069,95118589,87579546,1004,429933,28391,465791,925119,48574054,18881731,18784749,0.04924840890873761,5.3447613273938345e-5,,16015,4200793,7348518,,06015,"Del Norte County, California",27655,5663,810,1683,799,1639,43,401,16617,0.600867835834388,0.028891701319833665,0.20477309708913397,0.030844331947206653,0.009725953777552357,33.452142469716144,1.0555244884887853e-5,0.036304465738564454,0.04796545759668588,0.08390678344005117,,,1.8286233180519112e-4,151899.94576026037,579.0996203218225
Del Norte,8,2020,72897333,8723908,71655572,8912338,81621241,80567910,774,520033,17301,444332,982440,36888218,17386039,18623076,0.05275390596054057,4.156134035000448e-5,,16206,3817048,7765840,,06015,"Del Norte County, California",27692,5552,851,1867,723,1380,50,341,16928,0.6112956810631229,0.026108623429149214,0.20049111656796187,0.03253647262747364,0.012036572685779184,35.477394193268815,9.482825677693384e-6,0.027950310559006212,0.04737677817384117,0.09638874832423976,,,2.0114708200820897e-4,137839.37599306658,585.2231691463239
Del Norte,8,2019,69775254,8462382,69277367,8119266,78237636,77396633,666,560022,15601,280427,856716,37233094,16229624,16312536,0.05251887260202828,4.082749610483618e-5,,16130,3872792,7552192,,06015,"Del Norte County, California",27495,5429,862,1943,899,1114,44,176,17028,0.6193126022913257,0.03269685397344972,0.19745408256046554,0.03295144571740317,0.010950177482356445,31.15897435897436,8.512527142307828e-6,0.024222585924713585,0.05003824907990506,0.09757778481138837,,,2.0840699879024453e-4,140854.40989270777,586.6521185670122
Del Norte,8,2018,71299268,7818820,66074031,8179489,79118088,74253520,71,472951,18421,458527,949970,39305072,16307507,15686689,0.060558987304459216,4.526130402661773e-6,,12843,3713364,6989409,,06015,"Del Norte County, California",27424,5340,937,1841,758,1231,17,128,17172,0.6261668611435239,0.02764002333722287,0.19471995332555425,0.03478704784130689,0.01200698884432091,34.64009626604434,8.973927681366618e-7,0.002588973162193699,0.0500092655540101,0.0941289921339756,,,1.7296149731352805e-4,135405.6301050175,468.31242707117855
Del Norte,8,2017,60739983,7798981,63647543,8000827,68538964,71648370,278,524017,19453,449365,993113,31489809,14010409,15239765,0.06516589986787855,1.8241751103117403e-5,,15330,3656555,7343895,,06015,"Del Norte County, California",27442,5281,741,1965,484,1583,21,134,17233,0.6279790102762189,0.01763719845492311,0.1924422418191094,0.02776765541870126,0.014489757971830447,36.18952700240507,4.0560869872500555e-6,0.01013045696377815,0.051034726958896624,0.10249912175252557,,,2.1396160163866953e-4,133246.66569492017,558.6327527148167
Del Norte,8,2016,,,,,71365774,70434915,746,616791,21083,602119,1240739,33043065,14998376,,,,0,15407,3766430,7436598,0,06015,"Del Norte County, California",27628,5326,650,1671,632,1850,31,41,17427,0.6307731287100043,0.0228753438540611,0.1927754452005212,0.024648906906037354,0.017385630820734882,44.90875199073404,1.0453190068393289e-5,0.027001592587230346,0.053473905661702015,0.10558113117620714,0,0,2.187409468727264e-4,136326.55277254956,557.6588967713914
Del Norte,8,2015,,,,,68763940,69817195,420,666514,31527,505625,1204086,30228780,13207283,,,,0,14128,3448020,6824824,0,06015,"Del Norte County, California",27788,5300,594,1339,787,2080,79,27,17582,0.6327191593493594,0.028321577659421334,0.190729811429394,0.024219087375845688,0.017510427703822672,43.33115013674968,6.107852458716008e-6,0.015114437886857636,0.049386401158052824,0.09775276706547721,0,0,2.0235702680407026e-4,124083.05743486398,508.4209011083921
Del Norte,8,2014,,,,,68059207,62880908,980,524308,42352,499441,1067081,31340574,13121810,,,,0,13187,3632437,6995102,0,06015,"Del Norte County, California",28066,5231,594,1232,991,2031,46,35,17906,0.6379961519275992,0.03530962730706193,0.18638209933727642,0.022803392004560677,0.015678716327094437,38.02041616190408,1.4399227425614877e-5,0.03491769400698354,0.057766929828685046,0.11124365443323433,0,0,2.0971389280829088e-4,129424.82006698498,469.8567661939714
Del Norte,8,2013,,,,,72916047,66297090,860,511251,26135,453167,991413,30952590,19038722,,,,0,13458,3502618,6835498,0,06015,"Del Norte County, California",28357,5217,709,1223,889,1974,100,40,18205,0.6419931586557112,0.03135028388052333,0.18397573791303734,0.028529110977889058,0.013596636690960496,34.96184363649187,1.179438594634731e-5,0.030327608703318406,0.05283215296478322,0.10310404272646054,0,0,2.0299533508936818e-4,123518.63737348803,474.5918115456501
Del Norte,8,2012,,,,,67882872,63415707,938,590117,31306,369478,991839,32179004,13148119,,,,0,11898,3533841,6538428,0,06015,"Del Norte County, California",28496,5119,866,1366,1069,1375,139,48,18514,0.6497052217855137,0.037514037057832676,0.17963924761370018,0.035268107804604154,0.014611034724635694,34.80625350926446,1.3817918605447336e-5,0.03291690061763054,0.05572501147073863,0.10310423567460976,0,0,1.8761913353737425e-4,124011.82622122402,417.53228523301516
Del Norte,8,2011,,,,,57702122,53383843,,560705,9291,266949,836945,23425602,18365059,,,,0,30898,3930500,7071878,0,06015,"Del Norte County, California",28561,5003,891,1351,911,1400,271,30,18704,0.6548790308462589,0.03189664227443017,0.17516893666188157,0.040684849970239134,0.014504579225006664,29.303770876369875,,,0.0736271459512572,0.13247225382406433,0,0,5.787893539249319e-4,137617.73047162214,1081.8248660761178
Del Norte,8,2010,,,,,53513141,54637202,,705563,43025,301711,1050299,21818637,15336798,,,,0,27429,4016979,6683393,0,06015,"Del Norte County, California",28471,4896,892,1322,944,1516,63,81,18757,0.6588107196796741,0.033156545256576866,0.17196445505953425,0.033542903305117486,0.0196269361202326,36.89013382037863,,,0.07352095006622045,0.12232311969416003,0,0,5.020205829720197e-4,141090.19704260476,963.4013557655157
Del Norte,8,2009,,,,,57569762,59201814,,646605,32451,226024,905080,23126972,18870743,,,,0,76130,3830987,7381156,0,06015,"Del Norte County, California",28729,4630,836,1274,970,1407,181,74,19357,0.6737791082181768,0.03376379268335132,0.16116119600403772,0.03539977026697762,0.015721447658581602,31.504055135925373,,,0.06471063538694946,0.12467786882341139,0,0,0.0012859403260852783,133349.12457795258,2649.935605137666
Del Norte,8,2008,,,,,56136033,56265599,,905311,44557,246171,1196039,23914759,15098504,,,,0,70725,3721761,6763114,0,,,,,,,,,,,,,,,,0.021306083384980197,,,,0.0661462966030096,0.12019980450221458,0,0,0.0012569847519085329,,
Del Norte,8,2007,,,,,53951625,53415861,,708721,129614,1821101,2659436,25887712,11334571,,,,0,66720,3283621,6118634,0,,,,,,,,,,,,,,,,0.049292973103219784,,,,0.0614727711680993,0.11454713797461769,0,0,0.001249067201219503,,
Del Norte,8,2006,,,,,51996764,51871855,,773506,6093,179307,958906,24197759,12908234,,,,0,48214,3007230,5527622,0,,,,,,,,,,,,,,,,0.01844164763791839,,,,0.057974213569188915,0.10656302921883168,0,0,9.294828573221452e-4,,
Del Norte,8,2005,,,,,50008992,47562731,,775239,76952,299986,1152177,24585269,11957769,,,,0,52102,2741249,5164537,0,,,,,,,,,,,,,,,,0.02303939659491637,,,,0.0576343902539995,0.10858369339641158,0,0,0.001095437518085326,,
Del Norte,8,2004,,,,,43223404,43285454,,840871,5122,348548,1194541,21278702,11169553,,,,0,55898,2717209,4961624,0,,,,,,,,,,,,,,,,0.02763643973991498,,,,0.06277418275432665,0.11462566616489687,0,0,0.0012913807026258752,,
Del Norte,8,2003,,,,,44332634,43246406,,887761,1832,234872,1124465,20598846,12445783,,,,0,43210,3004638,4606413,0,,,,,,,,,,,,,,,,0.025364272287543302,,,,0.06947717227646616,0.10651551021372735,0,0,9.991581728201876e-4,,
El Dorado,9,2021,473616656,37081992,404711369,42313351,510698648,447024720,502505,699042,367917,2995926,4565390,114714534,106876582,252025540,0.018114791064429422,0.001993865383643261,3408095,3408095,37338919,35039360,,06017,"El Dorado County, California",190568,25362,9145,632,1492,7913,280,381,145363,0.7627880861424793,0.007829226312917175,0.13308635237815372,0.04945741152764368,0.008939498896029973,23.956750346333067,9.839560021705795e-4,2.6368802737080728,0.08352763802413432,0.07838349521252426,,0.007623951981894871,0.007623951981894871,195934.8841358465,17883.878720456738
El Dorado,9,2020,417892908,44200651,412083595,40495489,462093559,452579084,429732,672286,361855,2814540,4278413,113339512,70130090,234423306,0.018250800541137324,0.0018331453784718827,3640332,3640332,44298684,34376580,,06017,"El Dorado County, California",190345,24773,9023,864,1439,6579,439,309,146919,0.7718563660721321,0.007559956920328876,0.13014788935879587,0.049709737581759436,0.009258759220229685,22.477149386640047,9.299675176818468e-4,2.257647955029026,0.0978805374929788,0.075957067428242,,0.00804352681928182,0.00804352681928182,232728.3826735664,19124.91528540282
El Dorado,9,2019,401458745,45740797,408498682,44973197,447199542,453471879,382587,580321,276025,2943605,4182538,107133242,69835607,224489896,0.018631297330192535,0.0017042504220323572,3442193,3442193,41591377,33947185,,06017,"El Dorado County, California",188563,24199,8487,1031,1426,5906,472,295,146747,0.7782385727846927,0.0075624592311323005,0.12833376643349967,0.04751197212602685,0.009352733192199916,22.18111718629848,8.555174235844813e-4,2.0289611429601777,0.09171765422746313,0.07486061776280509,,0.007590752942808169,0.007590752942808169,220570.1913949184,18254.869725237717
El Dorado,9,2018,330526534,2990074,334578016,2833035,333516608,337411051,373946,619198,207862,3265278,4466284,95159144,59937628,175429762,0.025459100833757044,0.0021315995401054015,3385792,3385792,40677657,33201267,,06017,"El Dorado County, California",186661,23631,8237,939,1432,5852,396,184,145990,0.7821130284312202,0.0076716614611514996,0.12659848602546864,0.04624961829198387,0.013391489037931208,23.92724779145081,0.0011212215254959657,2.0033429586255296,0.12055816452793065,0.09840005803485079,,0.010034620946662473,0.010034620946662473,217922.63515142424,18138.722068348503
El Dorado,9,2017,317643452,2954134,310074517,2877325,320597586,312951842,359591,678201,505980,3461372,5005144,85346374,58847382,173449696,0.028856458762545195,0.0020731716935381657,3250070,3250070,35436007,31719469,,06017,"El Dorado County, California",185015,23279,7805,1054,1614,5579,322,209,145153,0.7845471988757668,0.0087236170040267,0.12582223062994893,0.0439261681485285,0.015611920421634116,27.052638975218226,0.0011216272851162393,1.9435775477663972,0.1132315016059244,0.10135575108709538,,0.010385208085785927,0.010385208085785927,191530.45428749023,17566.52163338108
El Dorado,9,2016,,,,,309154761,311702972,410689,802980,579309,3378561,5171539,85529217,62946977,,,,3244690,3244690,35260978,30686469,0,06017,"El Dorado County, California",183000,22868,7542,1203,1576,5176,331,235,144069,0.7872622950819672,0.008612021857923497,0.12496174863387978,0.04302185792349727,0.016727994041793197,28.25977595628415,0.001328425280178687,2.2442021857923495,0.11312365029358783,0.09844779086674861,0,0.010409557468062897,0.010409557468062897,192682.93989071038,17730.54644808743
El Dorado,9,2015,,,,,290757839,303869282,509148,873095,325562,3564078,5271883,89277938,52048346,,,,3277202,3277202,34260455,29000540,0,06017,"El Dorado County, California",182093,22719,7068,1041,1564,5561,234,102,143804,0.7897283256358015,0.008589017699746833,0.12476591631748613,0.04010038826314026,0.018131524907914864,28.95159616240053,0.0017511067001705154,2.796087713421164,0.11274734574849195,0.09543755067680713,0,0.010784907175974438,0.010784907175974438,188148.11662172628,17997.407917932043
El Dorado,9,2014,,,,,292891438,275707199,583008,977572,445555,3559160,5565295,87052783,42669003,,,,3174164,3174164,30636906,25613254,0,06017,"El Dorado County, California",181465,22411,6780,1160,1533,5336,191,76,143978,0.7934202187749704,0.008447910065301848,0.12350039952607941,0.03841512137326757,0.01900122119650353,30.66869644284022,0.0019905259231237753,3.212784834541096,0.11112116807657242,0.09290020025918873,0,0.011512807832050841,0.011512807832050841,168830.93709530763,17491.87997685504
El Dorado,9,2013,,,,,283308445,269540811,592794,1039426,448410,4523393,6604023,91366438,50001855,,,,3098420,3098420,29114809,24759015,0,06017,"El Dorado County, California",180982,22034,6358,1281,1480,5270,188,78,144293,0.7972781823606767,0.00817760882297687,0.12174691405775159,0.03616934280757202,0.023310364080393015,36.48994375131228,0.002092397916341675,3.275430705816048,0.10801632929716161,0.0918562755233381,0,0.011495179481373602,0.011495179481373602,160871.29659303135,17120.045087356753
El Dorado,9,2012,,,,,271119178,259793628,625559,1138500,782623,3154266,5700948,88861057,46880802,,,,3233836,3262534,30296621,23779175,0,06017,"El Dorado County, California",180441,21650,6094,1247,1298,5527,104,42,144479,0.8006993975870229,0.007193487067795014,0.11998381742508632,0.034349177847606695,0.021027461214861015,31.59452674281344,0.0023073210999481563,3.466834034393514,0.11661802960001776,0.09153101707329019,0,0.012447710996206573,0.0125581755992876,167903.19827533653,18080.890706657578
El Dorado,9,2011,,,,,269642540,266344151,620000,1202016,460044,4065490,6347550,82801068,47867090,,,,3223583,3502946,29894975,24672329,0,06017,"El Dorado County, California",179878,21222,6034,1252,1331,5223,167,92,144557,0.8036391331902734,0.007399459633751765,0.1179799641979564,0.03447336528091262,0.02354061046895642,35.288084145921125,0.0022993404527342012,3.4467805957371107,0.11224190539855332,0.09263326755014793,0,0.012103074116315022,0.013151953916945599,166195.83829039684,19474.010162443436
El Dorado,9,2010,,,,,267082588,267573862,546983,1243453,322985,4359155,6472576,76446401,53012054,,,,3028162,3306839,30693217,25709115,0,06017,"El Dorado County, California",179053,20641,5905,1247,1104,5089,250,145,144672,0.8079842281335694,0.006165772145677537,0.11527871635772648,0.034375296699859816,0.02423436154512626,36.14893914092475,0.002047991986658449,3.0548664361948696,0.1147093246350049,0.09608231090972555,0,0.011317106900374298,0.012358602500568609,171419.73047086617,18468.492569239275
El Dorado,9,2009,,,,,262448188,284418073,429544,1173378,253624,4101913,5958459,78661407,41125493,,,,3193315,3529561,34113993,26368207,0,06017,"El Dorado County, California",175941,20242,7211,1031,757,4367,137,175,142021,0.8072080981692726,0.004302578705361456,0.11504993151113158,0.04176400043196299,0.022703372598632688,33.86623356693437,0.0016366811418031203,2.4414093360842557,0.1199431268209176,0.0927093230112701,0,0.011227538975696527,0.012409763425969066,193894.5044077276,20061.048874338558
El Dorado,9,2008,,,,,274278845,299356467,343100,1069665,260099,2902733,4575597,80350453,36006704,,,,3144902,3470690,31315481,26524235,0,,,,,,,,,,,,,,,,0.01668228185808497,,0.0012509167449644175,,0.10460933519769258,0.08860418238434115,0,0.01050554221031744,0.011593836721756874,,
El Dorado,9,2007,,,,,292344675,273191327,326150,999877,668742,2599454,4594223,70880191,36241448,,,,2929170,3249073,29867660,23989819,0,,,,,,,,,,,,,,,,0.015715090415106756,,0.0011156351659218694,,0.10932872696943267,0.08781325257810985,0,0.01072204609189515,0.01189303128938643,,
El Dorado,9,2006,,,,,256951316,249618512,395630,1142341,106876,2512588,4157435,72213197,33177093,,,,2578922,2849771,26915121,22110408,0,,,,,,,,,,,,,,,,0.016179854864024124,,0.0015397080122368395,,0.1078250198046209,0.08857679593891658,0,0.010331453301828832,0.01141650503869681,,
El Dorado,9,2005,,,,,240522083,218246644,395330,797423,80058,2599694,3872505,62733212,31364161,,,,2227238,2470173,23279478,19956707,0,,,,,,,,,,,,,,,,0.016100413532507116,,0.0016436328634323362,,0.1066659151010817,0.09144107159787529,0,0.010205142031874725,0.01131826338644639,,
El Dorado,9,2004,,,,,205453676,200747683,548609,750554,38469,2168838,3506470,65248809,39173907,,,,2165018,2384492,20797287,17501934,0,,,,,,,,,,,,,,,,0.017066961605495926,,0.0026702320965043234,,0.10359913842691773,0.08718374099490851,0,0.01078477204641012,0.011878054901385837,,
El Dorado,9,2003,,,,,194087585,192952263,905791,584700,26128,2337273,3853892,69774588,29294409,,,,2237451,2430564,19796653,15369668,0,,,,,,,,,,,,,,,,0.019856458103695813,,0.0046669188036937035,,0.10259870857280383,0.07965528758789421,0,0.011595878510116255,0.012596711550358962,,
Fresno,10,2021,2032179519,289192638,1935173164,293333455,2321372157,2228506619,2457070,3884021,3027288,1678463,11046842,913381480,554815320,563982719,0.019587199443960267,0.004356640579974934,28927685,28927685,276584177,90449638,,06019,"Fresno County, California",1003150,541344,104266,4340,42525,26229,1561,2945,279940,0.2790609579823556,0.04239146687933011,0.5396441210187908,0.1054946917210786,0.00475875527613645,11.012153715795245,0.0010584558760174704,2.449354533220356,0.1241118938763179,0.04058755636121357,,0.012980748970348918,0.012980748970348918,275715.6726312117,28836.848925883467
Fresno,10,2020,1781127000,272421000,1754319000,272727000,2053548000,2027046000,2987000,2148000,3300000,1541000,9976000,778589000,504736000,497802000,0.020040096263172907,0.006000377660194214,28870000,28870000,252914000,88524000,,06019,"Fresno County, California",990204,528293,102986,4459,43660,23353,1305,1979,284169,0.2869802586133766,0.04409192449232684,0.5335193556075314,0.10532274157648323,0.00485793368355646,10.074691679694284,0.0014545557250183585,3.016550125024742,0.1247697388219113,0.04367143123540364,,0.014242400024469104,0.014242400024469104,255416.05568145553,29155.608339291703
Fresno,10,2019,1649011000,287285000,1617026000,261025000,1936296000,1878051000,3277000,3133000,3706000,5890000,16032000,804151000,372680000,472180000,0.03395315345842687,0.006940149942818417,27818000,27818000,234462000,85264000,,06019,"Fresno County, California",984521,522364,99480,4651,44209,21228,1207,1732,289650,0.294203983459977,0.044904070101094845,0.5305767982602707,0.10227003791691594,0.008279725827042972,16.284060979907995,0.001692406532885468,3.3285221950572916,0.1248432550553739,0.04540025803346129,,0.014812164312896722,0.014812164312896722,238148.29749695538,28255.36479160932
Fresno,10,2018,1538936000,231977000,1531376000,251703000,1770913000,1783079000,3592000,2130000,4068000,12388000,22178000,681865000,408848000,448223000,0.049479834814366956,0.00801386809690712,25881000,25881000,198202000,76417000,,06019,"Fresno County, California",978130,515907,97991,4458,44474,20877,1104,1864,291455,0.29797163976158586,0.045468393771789024,0.5274421600400765,0.10131066422663654,0.012523483649394408,22.673877705417482,0.002028332278321973,3.672313496161042,0.1111571612923488,0.04285676630143701,,0.014514780332223082,0.014514780332223082,202633.59676116673,26459.673049594636
Fresno,10,2017,1458060000,225874000,1423386000,226472000,1683934000,1649858000,3018000,4294000,4356000,1811000,13479000,682228000,355934000,419898000,0.032100653015732394,0.007187459811668548,26205000,26205000,188012000,70148000,,06019,"Fresno County, California",971616,509442,96128,4197,45217,19840,1316,1799,293677,0.3022562411487666,0.04653793268122386,0.5243244244639857,0.1002906498040378,0.008004470483997592,13.872764548957614,0.001792231762052432,3.10616539867602,0.113956473829869,0.04251759848423319,,0.01588318509835392,0.01588318509835392,193504.42973355728,26970.531568026876
Fresno,10,2016,,,,,1463838576,1361178576,1430079,2750669,2538699,10295553,17015000,525811100,322977000,,,,25350000,26422000,77758100,150057946,0,06019,"Fresno County, California",963160,501136,93878,4357,45506,19173,1255,1590,296265,0.3075968686407243,0.04724656339548985,0.5203039993355206,0.09877175131857635,0.011623549398796552,17.665808380746707,9.769376374188406e-4,1.48477822999294,0.05712556851173949,0.11024118998475921,0,0.018623566699451196,0.01941111950031162,80732.27708791893,27432.61763362266
Fresno,10,2015,,,,,1363800356,1291055446,1935514,6566533,901885,16604501,26008433,666058066,314282564,,,,25815262,25815262,89331286,154652336,0,06019,"Fresno County, California",956749,494077,91670,4608,45409,19607,1341,1818,298219,0.31170035192093226,0.04746176896970888,0.5164123505747067,0.097215675166632,0.01907055742108928,27.184175786961887,0.0014192062580749172,2.023011260006543,0.06919244737069177,0.11978752460179003,0,0.019995471209220243,0.019995471209220243,93369.61522823645,26982.272257405024
Fresno,10,2014,,,,,1305348645,1231471652,2116271,6886854,867077,15901128,25771330,644994670,286333871,,,,24729352,24742884,83190879,146658696,0,06019,"Fresno County, California",948844,485914,90465,4635,45398,19100,1291,1762,300279,0.3164682497860555,0.047845588948235956,0.5121115799857511,0.09670293536134496,0.01974287107028023,27.160766153340276,0.0016212304721088518,2.2303676895253592,0.0675540349344558,0.11909222251427026,0,0.020081137848230388,0.02009212632691605,87676.03420583362,26076.872489049834
